entry_tariff,satisfaction,staff_ratio,career_prospects,continuation,research_quality,rank_lag1,satisfaction_lag1,staff_ratio_lag1,career_lag1,rank_change,satisfaction_change,staff_ratio_change,career_change,rank_3yr_avg,satisfaction_3yr_avg,rank,volatility_label,university,year
130,3.86,14.0,76.9,84.2,2.22,58.0,3.86,14.1,76.9,4.0,0.0,-0.09999999999999964,0.0,63.666666666666664,3.86,62,stable,Edge Hill,2021
128,3.87,15.5,70.8,87.7,2.67,60.0,3.99,14.3,70.8,4.0,-0.1200000000000001,1.1999999999999993,0.0,62.0,3.93,64,stable,Edge Hill University,2023
135,3.87,15.1,70.8,86.95,2.67,64.0,3.87,15.5,70.8,-7.0,0.0,-0.40000000000000036,0.0,60.333333333333336,3.91,57,stable,Edge Hill University,2024
135,3.04,15.1,70.8,86.95,2.67,57.0,3.87,15.1,70.8,-3.0,-0.8300000000000001,0.0,0.0,58.333333333333336,3.5933333333333337,54,stable,Edge Hill University,2025
129,3.04,14.7,70.8,86.95,2.67,54.0,3.04,15.1,70.8,3.0,0.0,-0.40000000000000036,0.0,56.0,3.3166666666666664,57,stable,Edge Hill University,2026
116,3.22,14.5,70.8,86.95,2.67,57.0,3.04,14.7,70.8,1.0,0.18000000000000016,-0.1999999999999993,0.0,56.333333333333336,3.1,58,stable,Edge Hill University,2027
482,3.86,12.2,77.9,91.3,3.18,21.0,3.83,13.8,74.9,-1.0,0.029999999999999805,-1.6000000000000014,3.0,20.5,3.8449999999999998,20,stable,Edinburgh,2016
485,3.93,12.0,78.6,91.2,3.18,20.0,3.86,12.2,77.9,-1.0,0.07000000000000028,-0.1999999999999993,0.6999999999999886,20.0,3.8733333333333335,19,stable,Edinburgh,2017
483,3.85,12.5,72.7,92.5,3.18,19.0,3.93,12.0,78.6,4.0,-0.08000000000000007,0.5,-5.8999999999999915,20.666666666666668,3.8800000000000003,23,stable,Edinburgh,2018
180,3.93,12.6,74.9,92.0,3.18,23.0,3.85,12.5,72.7,0.0,0.08000000000000007,0.09999999999999964,2.200000000000003,21.666666666666668,3.9033333333333338,23,stable,Edinburgh,2019
189,3.84,11.9,77.3,92.1,3.18,23.0,3.93,12.6,74.9,-7.0,-0.0900000000000003,-0.6999999999999993,2.3999999999999915,20.666666666666668,3.8733333333333335,16,stable,Edinburgh,2020
187,3.87,11.9,77.3,93.8,3.18,16.0,3.84,11.9,77.3,-1.0,0.03000000000000025,0.0,0.0,18.0,3.8800000000000003,15,stable,Edinburgh,2021
333,3.9450000000000003,20.4,61.0,81.1,2.52,101.0,3.97,21.6,62.3,-9.0,-0.02499999999999991,-1.2000000000000028,-1.2999999999999972,96.5,3.9575000000000005,92,rising,Edinburgh Napier,2016
337,3.9450000000000003,20.1,68.6,82.4,2.52,92.0,3.9450000000000003,20.4,61.0,0.0,0.0,-0.29999999999999716,7.599999999999994,95.0,3.9533333333333336,92,stable,Edinburgh Napier,2017
343,3.9450000000000003,19.1,71.4,79.1,2.52,92.0,3.9450000000000003,20.1,68.6,2.0,0.0,-1.0,2.8000000000000114,92.66666666666667,3.9450000000000003,94,stable,Edinburgh Napier,2018
146,3.94,18.8,65.5,81.6,2.52,94.0,3.9450000000000003,19.1,71.4,7.0,-0.0050000000000003375,-0.3000000000000007,-5.900000000000006,95.66666666666667,3.9433333333333334,101,stable,Edinburgh Napier,2019
143,3.85,17.9,73.4,82.2,2.52,101.0,3.94,18.8,65.5,-15.0,-0.08999999999999986,-0.9000000000000021,7.900000000000006,93.66666666666667,3.9116666666666666,86,rising,Edinburgh Napier,2020
147,3.95,18.2,73.4,81.0,2.52,86.0,3.85,17.9,73.4,-9.0,0.10000000000000009,0.3000000000000007,0.0,88.0,3.9133333333333336,77,rising,Edinburgh Napier,2021
148,3.99,22.1,70.8,87.5,2.86,77.0,3.12,19.9,70.8,20.0,0.8700000000000001,2.200000000000003,0.0,87.0,3.555,97,collapsing,Edinburgh Napier University,2023
156,3.97,21.4,70.8,83.85,2.86,97.0,3.99,22.1,70.8,-8.0,-0.020000000000000018,-0.7000000000000028,0.0,87.66666666666667,3.6933333333333334,89,rising,Edinburgh Napier University,2024
156,3.1,21.4,70.8,83.85,2.86,89.0,3.97,21.4,70.8,-3.0,-0.8700000000000001,0.0,0.0,90.66666666666667,3.686666666666667,86,stable,Edinburgh Napier University,2025
151,3.1,20.0,70.8,83.85,2.86,86.0,3.1,21.4,70.8,10.0,0.0,-1.3999999999999986,0.0,90.33333333333333,3.39,96,falling,Edinburgh Napier University,2026
149,3.12,17.1,70.8,83.85,2.86,96.0,3.1,20.0,70.8,-15.0,0.020000000000000018,-2.8999999999999986,0.0,87.66666666666667,3.106666666666667,81,rising,Edinburgh Napier University,2027
309,3.86,15.1,64.2,85.7,3.05,39.0,3.86,16.1,51.4,-5.0,0.0,-1.0000000000000018,12.800000000000004,36.5,3.86,34,stable,Essex,2016
297,3.86,16.5,63.7,88.3,3.05,34.0,3.86,15.1,64.2,7.0,0.0,1.4000000000000004,-0.5,38.0,3.86,41,stable,Essex,2017
332,3.86,16.0,73.3,88.0,3.05,41.0,3.86,16.5,63.7,-9.0,0.0,-0.5,9.599999999999994,35.666666666666664,3.86,32,rising,Essex,2018
116,3.86,16.3,79.3,86.1,3.05,32.0,3.86,16.0,73.3,-6.0,0.0,0.3000000000000007,6.0,33.0,3.86,26,stable,Essex,2019
111,3.86,15.9,73.8,85.4,3.05,26.0,3.86,16.3,79.3,18.0,0.0,-0.40000000000000036,-5.5,34.0,3.86,44,falling,Essex,2020
107,3.86,16.7,73.8,84.4,3.05,44.0,3.86,15.9,73.8,-3.0,0.0,0.7999999999999989,0.0,37.0,3.86,41,stable,Essex,2021
463,3.86,15.6,79.4,95.8,3.08,10.0,3.86,16.6,76.9,0.0,0.0,-1.0000000000000018,2.5,10.0,3.86,10,stable,Exeter,2016
466,3.86,15.8,79.6,96.0,3.08,10.0,3.86,15.6,79.4,3.0,0.0,0.20000000000000107,0.19999999999998863,11.0,3.86,13,stable,Exeter,2017
471,3.86,16.5,80.1,95.6,3.08,13.0,3.86,15.8,79.6,1.0,0.0,0.6999999999999993,0.5,12.333333333333334,3.86,14,stable,Exeter,2018
176,3.86,16.1,84.1,95.5,3.08,14.0,3.86,16.5,80.1,-2.0,0.0,-0.3999999999999986,4.0,13.0,3.86,12,stable,Exeter,2019
171,3.86,15.5,85.5,95.7,3.08,12.0,3.86,16.1,84.1,-1.0,0.0,-0.6000000000000014,1.4000000000000057,12.333333333333334,3.86,11,stable,Exeter,2020
163,3.86,15.2,85.5,94.7,3.08,11.0,3.86,15.5,85.5,1.0,0.0,-0.3000000000000007,0.0,11.666666666666666,3.86,12,stable,Exeter,2021
307,3.94,21.5,69.8,85.5,2.04,55.0,3.94,23.0,60.1,15.0,0.0,-1.5,9.699999999999996,62.5,3.94,70,falling,Falmouth,2016
310,3.94,18.9,73.5,88.6,2.04,70.0,3.94,21.5,69.8,-12.0,0.0,-2.6000000000000014,3.700000000000003,61.0,3.94,58,rising,Falmouth,2017
318,3.94,17.7,79.3,86.5,2.04,58.0,3.94,18.9,73.5,5.0,0.0,-1.1999999999999993,5.799999999999997,63.666666666666664,3.94,63,stable,Falmouth,2018
120,3.94,18.4,71.6,88.3,2.04,63.0,3.94,17.7,79.3,27.0,0.0,0.6999999999999993,-7.700000000000003,70.33333333333333,3.94,90,collapsing,Falmouth,2019
130,3.94,18.3,76.9,86.8,2.04,90.0,3.94,18.4,71.6,-13.0,0.0,-0.09999999999999787,5.300000000000011,76.66666666666667,3.94,77,rising,Falmouth,2020
125,3.94,17.3,76.9,86.9,2.04,77.0,3.94,18.3,76.9,0.0,0.0,-1.0,0.0,81.33333333333333,3.94,77,stable,Falmouth,2021
127,3.88,14.8,70.8,84.7,3.17,99.0,3.11,15.3,70.8,-29.0,0.77,-0.5,0.0,84.5,3.495,70,rising_fast,Falmouth University,2023
132,3.97,14.3,70.8,84.7,3.17,70.0,3.88,14.8,70.8,-9.0,0.0900000000000003,-0.5,0.0,76.66666666666667,3.6533333333333338,61,rising,Falmouth University,2024
132,3.11,14.3,70.8,84.7,3.17,61.0,3.97,14.3,70.8,3.0,-0.8600000000000003,0.0,0.0,65.0,3.6533333333333338,64,stable,Falmouth University,2025
130,3.08,14.1,70.8,84.7,3.17,64.0,3.11,14.3,70.8,-2.0,-0.029999999999999805,-0.20000000000000107,0.0,62.333333333333336,3.3866666666666667,62,stable,Falmouth University,2026
128,3.09,14.7,70.8,84.7,3.17,62.0,3.08,14.1,70.8,3.0,0.009999999999999787,0.5999999999999996,0.0,63.666666666666664,3.0933333333333333,65,stable,Falmouth University,2027
465,4.0,14.8,79.9,88.4,3.1,30.0,4.0,15.2,74.4,0.0,0.0,-0.3999999999999986,5.5,30.0,4.0,30,stable,Glasgow,2016
467,4.0,14.5,79.5,88.4,3.1,30.0,4.0,14.8,79.9,-1.0,0.0,-0.3000000000000007,-0.4000000000000057,29.666666666666668,4.0,29,stable,Glasgow,2017
485,4.0,14.6,81.4,88.6,3.1,29.0,4.0,14.5,79.5,-2.0,0.0,0.09999999999999964,1.9000000000000057,28.666666666666668,4.0,27,stable,Glasgow,2018
200,4.0,14.9,83.3,88.6,3.1,27.0,4.0,14.6,81.4,-3.0,0.0,0.3000000000000007,1.8999999999999915,26.666666666666668,4.0,24,stable,Glasgow,2019
196,4.0,13.7,85.4,89.9,3.1,24.0,4.0,14.9,83.3,-6.0,0.0,-1.200000000000001,2.1000000000000085,23.0,4.0,18,stable,Glasgow,2020
200,4.0,13.4,85.4,88.0,3.1,18.0,4.0,13.7,85.4,1.0,0.0,-0.29999999999999893,0.0,20.333333333333332,4.0,19,stable,Glasgow,2021
370,3.93,21.2,67.9,83.2,2.67,72.0,3.93,20.9,65.0,11.0,0.0,0.3000000000000007,2.9000000000000057,77.5,3.93,83,falling,Glasgow Caledonian,2016
385,3.98,21.1,70.1,83.3,2.67,83.0,3.93,21.2,67.9,-1.0,0.04999999999999982,-0.09999999999999787,2.1999999999999886,79.0,3.9466666666666668,82,stable,Glasgow Caledonian,2017
396,3.96,19.4,71.2,82.6,2.67,82.0,3.98,21.1,70.1,-3.0,-0.020000000000000018,-1.7000000000000028,1.1000000000000085,81.33333333333333,3.956666666666667,79,stable,Glasgow Caledonian,2018
164,3.91,19.2,69.6,84.8,2.67,79.0,3.96,19.4,71.2,6.0,-0.04999999999999982,-0.1999999999999993,-1.6000000000000085,82.0,3.9499999999999997,85,stable,Glasgow Caledonian,2019
163,3.99,20.2,72.1,83.7,2.67,85.0,3.91,19.2,69.6,-8.0,0.08000000000000007,1.0,2.5,80.33333333333333,3.953333333333333,77,rising,Glasgow Caledonian,2020
153,3.9450000000000003,21.4,72.1,85.0,2.67,77.0,3.99,20.2,72.1,11.0,-0.04499999999999993,1.1999999999999993,0.0,83.33333333333333,3.9483333333333337,88,falling,Glasgow Caledonian,2021
170,3.89,22.9,70.8,88.9,2.95,77.0,3.14,22.3,70.8,11.0,0.75,0.5999999999999979,0.0,82.5,3.515,88,falling,Glasgow Caledonian University,2023
175,3.91,22.6,70.8,86.95,2.95,88.0,3.89,22.9,70.8,-9.0,0.020000000000000018,-0.29999999999999716,0.0,81.33333333333333,3.646666666666667,79,rising,Glasgow Caledonian University,2024
175,3.07,22.6,70.8,86.95,2.95,79.0,3.91,22.6,70.8,-4.0,-0.8400000000000003,0.0,0.0,80.66666666666667,3.623333333333333,75,stable,Glasgow Caledonian University,2025
172,3.09,23.1,70.8,86.95,2.95,75.0,3.07,22.6,70.8,10.0,0.020000000000000018,0.5,0.0,79.66666666666667,3.356666666666667,85,falling,Glasgow Caledonian University,2026
159,3.14,22.8,70.8,86.95,2.95,85.0,3.09,23.1,70.8,4.0,0.050000000000000266,-0.3000000000000007,0.0,83.0,3.1,89,stable,Glasgow Caledonian University,2027
312,3.97,19.9,57.9,86.3,2.38,91.0,3.97,23.6,60.1,-11.0,0.0,-3.700000000000003,-2.200000000000003,85.5,3.97,80,rising,Gloucestershire,2016
319,3.97,18.3,55.2,86.5,2.38,80.0,3.97,19.9,57.9,9.0,0.0,-1.5999999999999979,-2.6999999999999957,86.66666666666667,3.97,89,falling,Gloucestershire,2017
305,3.97,19.1,63.7,85.8,2.38,89.0,3.97,18.3,55.2,-3.0,0.0,0.8000000000000007,8.5,85.0,3.97,86,stable,Gloucestershire,2018
123,3.97,19.0,68.7,83.4,2.38,86.0,3.97,19.1,63.7,2.0,0.0,-0.10000000000000142,5.0,87.66666666666667,3.97,88,stable,Gloucestershire,2019
120,3.97,18.7,72.6,80.9,2.38,88.0,3.97,19.0,68.7,11.0,0.0,-0.3000000000000007,3.8999999999999915,91.0,3.97,99,falling,Gloucestershire,2020
115,3.97,17.7,72.6,81.4,2.38,99.0,3.97,18.7,72.6,-2.0,0.0,-1.0,0.0,94.66666666666667,3.97,97,stable,Gloucestershire,2021
107,3.86,24.9,70.8,75.6,2.19,128.0,3.86,21.9,70.8,-1.0,0.0,3.0,0.0,127.5,3.86,127,stable,"Glyndwr University, Wrexham",2023
115,3.86,22.4,70.8,74.44999999999999,2.19,127.0,3.86,24.9,70.8,3.0,0.0,-2.5,0.0,128.33333333333334,3.86,130,stable,"Glyndwr University, Wrexham",2024
352,3.98,14.8,55.4,82.3,2.9,50.0,3.8,16.6,52.4,0.0,0.18000000000000016,-1.8000000000000007,3.0,50.0,3.8899999999999997,50,stable,"Goldsmiths, University of London",2016
353,3.98,13.8,55.5,83.9,2.9,50.0,3.98,14.8,55.4,1.0,0.0,-1.0,0.10000000000000142,50.333333333333336,3.92,51,stable,"Goldsmiths, University of London",2017
342,3.98,14.1,59.8,80.1,2.9,51.0,3.98,13.8,55.5,0.0,0.0,0.29999999999999893,4.299999999999997,50.666666666666664,3.98,51,stable,"Goldsmiths, University of London",2018
130,3.97,14.7,55.2,79.2,2.9,51.0,3.98,14.1,59.8,11.0,-0.009999999999999787,0.5999999999999996,-4.599999999999994,54.666666666666664,3.9766666666666666,62,falling,"Goldsmiths, University of London",2019
130,3.88,15.1,58.1,78.5,2.9,62.0,3.97,14.7,55.2,10.0,-0.0900000000000003,0.40000000000000036,2.8999999999999986,61.666666666666664,3.9433333333333334,72,falling,"Goldsmiths, University of London",2020
123,3.91,14.9,58.1,78.0,2.9,72.0,3.88,15.1,58.1,-4.0,0.03000000000000025,-0.1999999999999993,0.0,67.33333333333333,3.92,68,stable,"Goldsmiths, University of London",2021
124,3.72,14.3,55.5,79.1,2.9,68.0,3.91,14.9,58.1,-5.0,-0.18999999999999995,-0.5999999999999996,-2.6000000000000014,67.66666666666667,3.8366666666666664,63,stable,"Goldsmiths, University of London",2022
124,3.6,13.9,55.5,77.6,3.11,63.0,3.72,14.3,55.5,-1.0,-0.1200000000000001,-0.40000000000000036,0.0,64.33333333333333,3.7433333333333336,62,stable,"Goldsmiths, University of London",2023
127,3.51,13.4,55.5,79.2,3.11,62.0,3.6,13.9,55.5,12.0,-0.0900000000000003,-0.5,0.0,66.33333333333333,3.61,74,falling,"Goldsmiths, University of London",2024
127,2.94,13.4,55.5,79.2,3.11,74.0,3.51,13.4,55.5,-14.0,-0.5699999999999998,0.0,0.0,65.33333333333333,3.3499999999999996,60,rising,"Goldsmiths, University of London",2025
123,3.04,13.3,55.5,79.2,3.11,60.0,2.94,13.4,55.5,11.0,0.10000000000000009,-0.09999999999999964,0.0,68.33333333333333,3.1633333333333336,71,falling,"Goldsmiths, University of London",2026
120,3.04,11.6,55.5,79.2,3.11,71.0,3.04,13.3,55.5,-10.0,0.0,-1.700000000000001,0.0,64.0,3.0066666666666664,61,rising,"Goldsmiths, University of London",2027
309,3.99,19.6,48.6,84.6,2.33,99.0,3.99,21.5,52.5,8.0,0.0,-1.8999999999999986,-3.8999999999999986,103.0,3.99,107,falling,Greenwich,2016
337,3.99,18.6,58.1,83.3,2.33,107.0,3.99,19.6,48.6,-9.0,0.0,-1.0,9.5,101.33333333333333,3.99,98,rising,Greenwich,2017
341,3.99,17.8,65.6,83.3,2.33,98.0,3.99,18.6,58.1,-5.0,0.0,-0.8000000000000007,7.499999999999993,99.33333333333333,3.99,93,stable,Greenwich,2018
135,3.98,17.9,66.1,80.9,2.33,93.0,3.99,17.8,65.6,3.0,-0.010000000000000231,0.09999999999999787,0.5,95.66666666666667,3.986666666666667,96,stable,Greenwich,2019
136,4.0,17.4,70.2,82.0,2.33,96.0,3.98,17.9,66.1,-13.0,0.020000000000000018,-0.5,4.1000000000000085,90.66666666666667,3.99,83,rising,Greenwich,2020
124,3.99,17.8,70.2,81.4,2.33,83.0,4.0,17.4,70.2,7.0,-0.009999999999999787,0.40000000000000213,0.0,89.66666666666667,3.99,90,stable,Greenwich,2021
331,3.86,19.2,67.0,90.6,2.66,84.0,3.86,19.8,67.3,-24.0,0.0,-0.6000000000000014,-0.29999999999999716,72.0,3.86,60,rising_fast,Harper Adams,2016
338,3.86,15.4,73.7,88.7,2.66,60.0,3.86,19.2,67.0,-14.0,0.0,-3.799999999999999,6.700000000000003,63.333333333333336,3.86,46,rising,Harper Adams,2017
338,3.86,15.1,72.5,86.7,2.66,46.0,3.86,15.4,73.7,0.0,0.0,-0.3000000000000007,-1.2000000000000028,50.666666666666664,3.86,46,stable,Harper Adams,2018
128,3.86,15.7,68.9,90.3,2.66,46.0,3.86,15.1,72.5,2.0,0.0,0.5999999999999996,-3.5999999999999943,46.666666666666664,3.86,48,stable,Harper Adams,2019
134,3.86,13.7,72.5,91.3,2.66,48.0,3.86,15.7,68.9,-21.0,0.0,-2.0,3.5999999999999943,40.333333333333336,3.86,27,rising_fast,Harper Adams,2020
124,3.86,14.8,72.5,87.6,2.66,27.0,3.86,13.7,72.5,14.0,0.0,1.1000000000000014,0.0,38.666666666666664,3.86,41,falling,Harper Adams,2021
128,3.94,13.8,70.8,92.9,2.61,33.0,3.09,14.2,70.8,-4.0,0.8500000000000001,-0.3999999999999986,0.0,31.0,3.5149999999999997,29,stable,Harper Adams University,2023
134,3.9,13.8,70.8,92.35,2.61,29.0,3.94,13.8,70.8,4.0,-0.040000000000000036,0.0,0.0,31.666666666666668,3.643333333333333,33,stable,Harper Adams University,2024
134,3.09,13.8,70.8,92.35,2.61,33.0,3.9,13.8,70.8,0.0,-0.81,0.0,0.0,31.666666666666668,3.643333333333333,33,stable,Harper Adams University,2025
131,3.06,14.7,70.8,92.35,2.61,33.0,3.09,13.8,70.8,14.0,-0.029999999999999805,0.8999999999999986,0.0,37.666666666666664,3.35,47,falling,Harper Adams University,2026
123,3.05,13.0,70.8,92.35,2.61,47.0,3.06,14.7,70.8,-9.0,-0.010000000000000231,-1.6999999999999993,0.0,39.333333333333336,3.0666666666666664,38,rising,Harper Adams University,2027
411,3.98,16.9,73.2,87.4,3.06,33.0,3.98,16.4,77.7,4.0,0.0,0.5,-4.5,35.0,3.98,37,stable,Heriot-Watt,2016
406,3.98,15.6,77.9,84.5,3.06,37.0,3.98,16.9,73.2,-3.0,0.0,-1.299999999999999,4.700000000000003,34.666666666666664,3.98,34,stable,Heriot-Watt,2017
407,3.98,16.6,79.7,87.6,3.06,34.0,3.98,15.6,77.9,-5.0,0.0,1.0000000000000018,1.7999999999999972,33.333333333333336,3.98,29,stable,Heriot-Watt,2018
163,3.98,16.7,76.6,84.6,3.06,29.0,3.98,16.6,79.7,6.0,0.0,0.09999999999999787,-3.1000000000000085,32.666666666666664,3.98,35,stable,Heriot-Watt,2019
162,3.94,17.8,79.2,86.8,3.06,35.0,3.98,16.7,76.6,0.0,-0.040000000000000036,1.1000000000000014,2.6000000000000085,33.0,3.9666666666666663,35,stable,Heriot-Watt,2020
168,4.0,17.8,79.2,84.4,3.06,35.0,3.94,17.8,79.2,-6.0,0.06000000000000005,0.0,0.0,33.0,3.973333333333333,29,stable,Heriot-Watt,2021
176,3.86,18.0,70.8,89.0,3.22,23.0,3.97,17.3,70.8,11.0,-0.11000000000000032,0.6999999999999993,0.0,28.5,3.915,34,falling,Heriot-Watt University,2023
176,3.68,18.4,70.8,86.8,3.22,34.0,3.86,18.0,70.8,10.0,-0.17999999999999972,0.3999999999999986,0.0,33.666666666666664,3.8366666666666664,44,falling,Heriot-Watt University,2024
176,2.94,18.4,70.8,86.8,3.22,44.0,3.68,18.4,70.8,-2.0,-0.7400000000000002,0.0,0.0,40.0,3.4933333333333336,42,stable,Heriot-Watt University,2025
173,3.06,14.5,70.8,86.8,3.22,42.0,2.94,18.4,70.8,-17.0,0.1200000000000001,-3.8999999999999986,0.0,37.0,3.2266666666666666,25,rising,Heriot-Watt University,2026
161,3.07,13.4,70.8,86.8,3.22,25.0,3.06,14.5,70.8,6.0,0.009999999999999787,-1.0999999999999996,0.0,32.666666666666664,3.0233333333333334,31,stable,Heriot-Watt University,2027
316,3.92,17.8,67.9,86.1,2.61,60.0,3.89,18.3,62.2,15.0,0.029999999999999805,-0.5,5.700000000000003,67.5,3.9050000000000002,75,falling,Hertfordshire,2016
302,3.9050000000000002,17.5,74.7,82.1,2.61,75.0,3.92,17.8,67.9,4.0,-0.01499999999999968,-0.3000000000000007,6.799999999999997,71.33333333333333,3.905,79,stable,Hertfordshire,2017
301,3.9050000000000002,17.6,77.3,86.6,2.61,79.0,3.9050000000000002,17.5,74.7,0.0,0.0,0.10000000000000142,2.5999999999999943,77.66666666666667,3.91,79,stable,Hertfordshire,2018
119,3.9050000000000002,17.9,78.4,81.7,2.61,79.0,3.9050000000000002,17.6,77.3,7.0,0.0,0.29999999999999716,1.1000000000000085,81.33333333333333,3.9050000000000002,86,stable,Hertfordshire,2019
116,3.9050000000000002,16.0,80.4,83.7,2.61,86.0,3.9050000000000002,17.9,78.4,-12.0,0.0,-1.8999999999999986,2.0,79.66666666666667,3.9050000000000002,74,rising,Hertfordshire,2020
108,3.9050000000000002,14.8,80.4,82.1,2.61,74.0,3.9050000000000002,16.0,80.4,7.0,0.0,-1.1999999999999993,0.0,80.33333333333333,3.9050000000000002,81,stable,Hertfordshire,2021
324,3.86,18.1,69.2,83.0,2.65,70.0,3.86,18.3,67.4,4.0,0.0,-0.1999999999999993,1.7999999999999972,72.0,3.86,74,stable,Huddersfield,2016
331,3.86,20.6,73.6,81.8,2.65,74.0,3.86,18.1,69.2,7.0,0.0,2.5,4.3999999999999915,75.0,3.86,81,stable,Huddersfield,2017
334,3.86,18.9,72.7,80.7,2.65,81.0,3.86,20.6,73.6,-9.0,0.0,-1.7000000000000028,-0.8999999999999915,75.66666666666667,3.86,72,rising,Huddersfield,2018
129,3.86,17.0,77.9,82.5,2.65,72.0,3.86,18.9,72.7,-12.0,0.0,-1.8999999999999986,5.200000000000003,71.0,3.86,60,rising,Huddersfield,2019
130,3.86,17.5,80.0,84.2,2.65,60.0,3.86,17.0,77.9,4.0,0.0,0.5,2.0999999999999943,65.33333333333333,3.86,64,stable,Huddersfield,2020
128,3.86,15.5,80.0,83.5,2.65,64.0,3.86,17.5,80.0,-11.0,0.0,-2.0,0.0,59.0,3.86,53,rising,Huddersfield,2021
326,3.96,17.4,63.1,86.1,2.7,66.0,3.96,17.8,54.4,-3.0,0.0,-0.40000000000000213,8.700000000000003,64.5,3.96,63,stable,Hull,2016
335,3.96,16.2,66.5,84.0,2.7,63.0,3.96,17.4,63.1,5.0,0.0,-1.1999999999999993,3.3999999999999986,65.66666666666667,3.96,68,stable,Hull,2017
317,3.96,16.5,72.6,84.4,2.7,68.0,3.96,16.2,66.5,6.0,0.0,0.3000000000000007,6.099999999999994,68.33333333333333,3.96,74,stable,Hull,2018
123,3.96,18.3,75.9,82.2,2.7,74.0,3.96,16.5,72.6,20.0,0.0,1.8000000000000007,3.3000000000000114,78.66666666666667,3.96,94,collapsing,Hull,2019
126,3.96,16.2,76.0,83.0,2.7,94.0,3.96,18.3,75.9,-13.0,0.0,-2.1000000000000014,0.09999999999999432,83.0,3.96,81,rising,Hull,2020
126,3.96,15.1,76.0,82.8,2.7,81.0,3.96,16.2,76.0,-17.0,0.0,-1.0999999999999996,0.0,79.66666666666667,3.96,64,rising,Hull,2021
566,3.5700000000000003,11.3,89.9,96.5,3.36,6.0,3.5700000000000003,11.7,88.7,-2.0,0.0,-0.3999999999999986,1.2000000000000028,5.0,3.5700000000000003,4,stable,Imperial College London,2016
567,3.5700000000000003,11.1,90.8,96.4,3.36,4.0,3.5700000000000003,11.3,89.9,0.0,0.0,-0.20000000000000107,0.8999999999999915,4.666666666666667,3.5700000000000003,4,stable,Imperial College London,2017
552,3.99,11.3,90.3,96.1,3.36,4.0,3.5700000000000003,11.1,90.8,1.0,0.41999999999999993,0.20000000000000107,-0.5,4.333333333333333,3.7100000000000004,5,stable,Imperial College London,2018
219,3.5700000000000003,11.4,90.5,96.6,3.36,5.0,3.99,11.3,90.3,-1.0,-0.41999999999999993,0.09999999999999964,0.20000000000000284,4.333333333333333,3.7100000000000004,4,stable,Imperial College London,2019
205,3.5700000000000003,11.4,90.4,96.6,3.36,4.0,3.5700000000000003,11.4,90.5,1.0,0.0,0.0,-0.09999999999999432,4.666666666666667,3.7100000000000004,5,stable,Imperial College London,2020
190,3.5700000000000003,11.1,90.4,96.8,3.36,5.0,3.5700000000000003,11.4,90.4,0.0,0.0,-0.3000000000000007,0.0,4.666666666666667,3.5700000000000003,5,stable,Imperial College London,2021
194,3.99,11.1,90.4,97.5,3.36,5.0,3.5700000000000003,11.1,90.4,0.0,0.41999999999999993,0.0,0.0,5.0,3.7100000000000004,5,stable,Imperial College London,2022
198,3.5700000000000003,11.7,90.4,98.8,3.63,5.0,3.99,11.1,90.4,0.0,-0.41999999999999993,0.5999999999999996,0.0,5.0,3.7100000000000004,5,stable,Imperial College London,2023
206,3.96,11.9,90.4,96.6,3.63,5.0,3.5700000000000003,11.7,90.4,1.0,0.3899999999999997,0.20000000000000107,0.0,5.333333333333333,3.84,6,stable,Imperial College London,2024
206,3.15,11.9,90.4,96.6,3.63,6.0,3.96,11.9,90.4,-1.0,-0.81,0.0,0.0,5.333333333333333,3.56,5,stable,Imperial College London,2025
202,3.12,11.9,90.4,96.6,3.63,5.0,3.15,11.9,90.4,1.0,-0.029999999999999805,0.0,0.0,5.666666666666667,3.41,6,stable,Imperial College London,2026
205,3.18,11.7,90.4,96.6,3.63,6.0,3.12,11.9,90.4,-1.0,0.06000000000000005,-0.20000000000000107,0.0,5.333333333333333,3.15,5,stable,Imperial College London,2027
358,3.86,13.9,71.9,90.8,2.88,43.0,3.86,15.2,67.6,3.0,0.0,-1.299999999999999,4.300000000000011,44.5,3.86,46,stable,Keele,2016
350,3.86,13.2,75.6,89.1,2.88,46.0,3.86,13.9,71.9,0.0,0.0,-0.7000000000000011,3.6999999999999886,45.0,3.86,46,stable,Keele,2017
340,3.86,13.9,78.7,90.7,2.88,46.0,3.86,13.2,75.6,2.0,0.0,0.7000000000000011,3.1000000000000085,46.666666666666664,3.86,48,stable,Keele,2018
128,3.86,14.2,78.9,89.7,2.88,48.0,3.86,13.9,78.7,6.0,0.0,0.29999999999999893,0.20000000000000284,49.333333333333336,3.86,54,stable,Keele,2019
127,3.86,14.0,81.7,88.7,2.88,54.0,3.86,14.2,78.9,-2.0,0.0,-0.1999999999999993,2.799999999999997,51.333333333333336,3.86,52,stable,Keele,2020
124,3.86,14.3,81.7,86.9,2.88,52.0,3.86,14.0,81.7,4.0,0.0,0.3000000000000007,0.0,54.0,3.86,56,stable,Keele,2021
127,3.91,15.3,70.8,91.7,3.07,58.0,3.18,14.8,70.8,-6.0,0.73,0.5,0.0,55.0,3.545,52,stable,Keele University,2023
131,3.82,15.1,70.8,89.85,3.07,52.0,3.91,15.3,70.8,13.0,-0.0900000000000003,-0.20000000000000107,0.0,58.333333333333336,3.6366666666666667,65,falling,Keele University,2024
